track_id,track_name,track_artist,track_album_release_year,playlist_genre,playlist_subgenre,key,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
3xRbymJj98leHL7K8Y94WS,She's Playing Hard To Get,Hi-Five,1990,r&b,new jack swing,1,0.525,0.811,-6.148,0.0602,0.00847,0.266,0.751,199.977,276573
5O2eGBugaBlEDpWP5tPs2L,Quality Time,Hi-Five,1990,r&b,new jack swing,6,0.644,0.674,-6.998,0.0345,0.0761,0.0659,0.656,155.907,283067
1jVaaVBHRC1me5WONdnkTw,Unconditional Love,Hi-Five,1990,r&b,new jack swing,5,0.65,0.843,-4.395,0.0402,0.173,0.254,0.707,147.847,302507
1Q75FxFg6LPlhtKYB9DOwc,"She's Mine (feat. Pete Rock, C.L. Smooth & D.J. Eddie F)",Basic Black,1990,r&b,new jack swing,11,0.711,0.895,-6.771,0.0949,0.0732,0.33,0.726,113.796,230192
2ZoGSx11fDWZRbVTAJrs1P,Fairweather Friend,Johnny Gill,1990,r&b,new jack swing,11,0.718,0.809,-8.579,0.0503,0.00957,0.0718,0.772,105.124,276533
2kR3B09M6KeJnchOkxwszt,Summertime Girls - Studio Version,Y&T,1990,rock,hard rock,4,0.431,0.698,-11.626,0.0336,0.00185,0.232,0.774,128.932,209067
3aYR7XQAuLW0vsDEj9SGu3,Damn! - Radio Mix,Youngbloodz,1990,rap,southern hip hop,4,0.568,0.702,-5.712,0.367,0.0195,0.353,0.531,83.986,298600
20ekNN40AwbZ7fwFEaLESa,Let Me See It,UGK,1990,rap,southern hip hop,11,0.81,0.628,-8.279,0.278,0.0122,0.0679,0.71,155.939,253507
7z85Sqa3JrNebHK8sDtcRG,Crocodile Rock,Elton John,1990,rock,classic rock,4,0.625,0.665,-11.681,0.0375,0.0786,0.047,0.97,150.275,235067
4cRR2gUTOerkUOW5iZpm91,Feels Good,Tony! Toni! TonÃ©!,1990,r&b,new jack swing,2,0.827,0.852,-12.052,0.0942,0.115,0.299,0.635,117.17,298373
4CFo0zVQmOuEekCe8dqU01,Treat Them Like They Want To Be Treated - Regular Version,Father MC,1990,r&b,new jack swing,1,0.71,0.72,-10.969,0.249,0.0717,0.12,0.635,106.888,347947
3lRgzwd3g1TewI4zjgbh9V,Sensitivity,Ralph Tresvant,1990,r&b,new jack swing,1,0.683,0.661,-12.823,0.0459,0.137,0.0772,0.707,96.956,281333
2lZtKMrV9IVZL5pbItZzlM,Stone Cold Gentleman (Rizz's Interlude),Ralph Tresvant,1990,r&b,new jack swing,9,0.728,0.708,-10.443,0.0547,0.196,0.102,0.405,105.55,369429
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,1990,rock,permanent wave,0,0.452,0.524,-10.108,0.0351,0.315,0.103,0.246,151.505,312360
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,1990,rock,permanent wave,6,0.626,0.134,-14.898,0.0298,0.467,0.113,0.239,91.893,334107
2ZOTtG7v1OrSNs6EINIGb4,Black Betty,Ram Jam,1990,rock,classic rock,11,0.465,0.865,-9.573,0.098,0.018,0.0769,0.677,117.528,237893
3ZqjDpr3qCZnZBPcd0Hpj2,Hold On,En Vogue,1990,r&b,new jack swing,1,0.728,0.464,-11.156,0.0605,0.0865,0.343,0.383,96.944,304467
3ZuGavt1YrOkg6G93lgfUw,Antes de Que Nos Olviden,Caifanes,1990,rock,album rock,9,0.655,0.495,-13.391,0.0311,0.393,0.12,0.196,119.669,287027
11yEJucml1zdV41bZIX6nD,De Noche Todos los Gatos Son Pardos,Caifanes,1990,rock,album rock,0,0.375,0.618,-11.751,0.0455,0.193,0.317,0.152,192.409,259400
0N9TTISCReU2I9PNtMVixa,DetrÃ¡s de Ti,Caifanes,1990,rock,album rock,7,0.576,0.708,-10.319,0.0401,0.0729,0.0756,0.718,140.703,219267
4Qievb8Mqy0qxdLNVl02zt,Been Caught Stealing,Jane's Addiction,1990,rock,permanent wave,0,0.639,0.929,-4.762,0.212,0.00326,0.242,0.688,103.758,214707
2hSiACXW5Nt0yUxWUsoIpU,Mama Said Knock You Out,LL Cool J,1990,r&b,new jack swing,10,0.788,0.807,-7.092,0.118,0.0501,0.334,0.62,102.396,292973
7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,Warrant,1990,rock,classic rock,2,0.472,0.946,-4.591,0.145,0.0372,0.352,0.486,177.489,201027
7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,Warrant,1990,rock,hard rock,2,0.472,0.946,-4.591,0.145,0.0372,0.352,0.486,177.489,201027
3efy0g1He1zJ4B94VMbbBo,Baby I'm Ready,Levert,1990,r&b,new jack swing,5,0.781,0.317,-9.697,0.0405,0.106,0.175,0.43,121.844,322200
2bRj2mLH4nBgN9XRIA56dk,Do Me Right,Guy,1990,r&b,new jack swing,11,0.769,0.735,-11.166,0.0808,0.00187,0.228,0.613,105.964,263267
3aRiplMITqwiQdqxm4gXl0,New Jack Hustler (Nino's Theme),Ice-T,1991,rap,southern hip hop,7,0.83,0.859,-9.213,0.124,9.71e-4,0.214,0.654,109.321,283307
40hRYfBECQqk5Bj3RNdPeY,Quik's Groove,DJ Quik,1991,rap,southern hip hop,1,0.738,0.302,-16.177,0.17,0.0159,0.115,0.836,93.311,108800
3qMkFNfMueMebmOzh2fKhy,Mr. Scarface,Scarface,1991,rap,southern hip hop,1,0.915,0.518,-13.501,0.32,0.0696,0.183,0.574,97.049,352432
4Qbjmdlv1eZDD1u8SWe1pt,Alive,Pearl Jam,1991,rock,hard rock,2,0.298,0.825,-8.053,0.0408,0.00541,0.44,0.54,75.592,341160
1eDCizNe4EQMj7okkjIeXo,Romantic,Karyn White,1991,r&b,new jack swing,1,0.68,0.941,-7.509,0.0374,0.484,0.0656,0.823,110.264,247160
5DcIkTnThkzh1fTnF6juFx,Keep It Comin',Keith Sweat,1991,r&b,new jack swing,11,0.667,0.899,-7.084,0.0809,0.0371,0.541,0.738,101.477,246373
3fZluaUtO99vNpEQoE6cpc,Why Me Baby?,Keith Sweat,1991,r&b,new jack swing,5,0.718,0.524,-10.215,0.0282,0.0161,0.195,0.345,132.782,327973
3E5yOnpyHFerNmTVGn8ZXd,14 Years,Guns N' Roses,1991,rock,album rock,6,0.41,0.929,-5.884,0.0354,0.0273,0.12,0.554,138.462,261373
18sytW2s53Of6NVudQyUlH,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,1991,r&b,new jack swing,7,0.672,0.52,-9.965,0.0407,0.0985,0.0365,0.551,137.213,356960
6oGPZcErzd9Hjw3E4sDBrq,If It Isn't Love,New Edition,1991,r&b,new jack swing,5,0.592,0.878,-11.461,0.0391,0.0921,0.365,0.764,97.948,310293
4WHQzXnWyTlE1UOmmxRDOw,Is It Good To You,Heavy D & The Boyz,1991,r&b,new jack swing,1,0.711,0.595,-12.99,0.036,0.0484,0.208,0.836,107.473,292227
0EHzXpyi1swR8sMpbVHcLJ,Civil War,Guns N' Roses,1991,rock,album rock,10,0.336,0.787,-8.803,0.0732,0.0793,0.32,0.383,140.003,462093
0ZEhlT9v8CdOKu55zhYGv9,Don't Cry (Original),Guns N' Roses,1991,rock,album rock,8,0.437,0.572,-8.648,0.0339,0.00191,0.116,0.239,124.172,284800
4BZdQn690mETPLKmNDhbGi,Don't Damn Me,Guns N' Roses,1991,rock,album rock,8,0.275,0.987,-6.263,0.174,9.32e-4,0.362,0.239,161.91,318867
46AtSShP5IL2Ls3uHpxmt8,Double Talkin' Jive,Guns N' Roses,1991,rock,album rock,8,0.35,0.974,-9.55,0.133,0.00146,0.0378,0.119,98.354,202040
04VArZKHm1xesMxqnsutDY,I'm Dreamin',Christopher Williams,1991,r&b,new jack swing,6,0.788,0.745,-9.342,0.0581,0.249,0.25,0.688,110.133,303707
7MY1O70WKk72AwyNKUvRcx,New Jack City,Guy,1991,r&b,new jack swing,11,0.716,0.574,-11.506,0.0412,0.00349,0.351,0.597,108.716,210600
2aQvJuqjeJFOPHinHNm4mI,All Right Now - Remix '91,Free,1991,rock,hard rock,2,0.71,0.624,-11.713,0.0402,0.144,0.0453,0.797,120.44,254467
0TcOuAT1fL2RA1YUgTrBvK,American Music,Violent Femmes,1991,rock,permanent wave,0,0.552,0.565,-11.78,0.0354,0.0785,0.146,0.755,133.535,229973
15HUMkMOJm48NL1GQURjM7,Motownphilly - Original Version,Boyz II Men,1991,r&b,new jack swing,2,0.751,0.849,-9.703,0.0636,0.014,0.158,0.776,114.141,235267
0QVCqacAloq7NsnPWhW3Pk,It's So Hard To Say Goodbye To Yesterday - Original Version,Boyz II Men,1991,r&b,new jack swing,4,0.297,0.0986,-17.71,0.0324,0.924,0.144,0.297,132.121,169200
0K4qBG4ySviff81dZ0VdYU,End Of The Road,Boyz II Men,1991,r&b,new jack swing,5,0.642,0.428,-9.258,0.0235,0.0765,0.0516,0.467,74.845,350320
3xMZoua2UaGidXpQ7sSQu7,Uhh Ahh - Sequel Version,Boyz II Men,1991,r&b,new jack swing,6,0.688,0.338,-16.415,0.0514,0.0975,0.143,0.481,126.091,254960
78bOURRHOm19pTFIh0yuEN,And I Love Her - Live On MTV Unplugged,Paul McCartney,1991,rock,album rock,1,0.634,0.188,-24.328,0.0354,0.509,0.114,0.556,79.647,256933
5HBUDrdplsitbrwYYXFH6u,The Garden,EinstÃ¼rzende Neubauten,1991,rock,permanent wave,2,0.374,0.295,-8.281,0.0317,0.108,0.0983,0.126,93.371,313307
6oFxDi9DDRDZJVTOU0ozLf,Come & Talk To Me,Jodeci,1991,r&b,new jack swing,7,0.608,0.571,-14.82,0.0981,0.22,0.391,0.839,172.055,276653
2pY99npaZKTVAyw2DhV9Bo,Forever My Lady,Jodeci,1991,r&b,new jack swing,9,0.707,0.5,-15.198,0.0387,0.136,0.237,0.77,117.997,320360
63uR29DnkNPUiorL30cHnj,Come & Talk To Me,Jodeci,1991,r&b,new jack swing,7,0.609,0.57,-14.773,0.0912,0.223,0.366,0.84,172.095,276267
63BokRfXSQhEU6Qi2dSJpZ,Mind Playing Tricks on Me,Geto Boys,1991,rap,southern hip hop,10,0.886,0.512,-11.825,0.237,0.207,0.0991,0.454,93.997,308733
1kPBHRXyXdrtYfUfeRwBko,I Wanna Sex You Up - Single Mix,Color Me Badd,1991,r&b,new jack swing,6,0.551,0.591,-8.404,0.12,0.00549,0.0416,0.474,201.799,236947
05R2lE5g9hnaSmxIrUl3C0,I Adore Mi Amor,Color Me Badd,1991,r&b,new jack swing,3,0.683,0.476,-9.995,0.027,0.243,0.0786,0.725,91.989,289200
5OI4XbIHmAGDNnmP01sD82,Thinkin' Back,Color Me Badd,1991,r&b,new jack swing,6,0.587,0.326,-11.204,0.0242,0.208,0.133,0.271,90.813,322533
4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,1991,r&b,new jack swing,2,0.807,0.75,-8.29,0.0315,0.0347,0.149,0.797,106.389,211493
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,1991,rock,classic rock,11,0.284,0.875,-6.069,0.0422,0.00752,0.402,0.595,75.009,340907
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,1991,rock,permanent wave,11,0.284,0.875,-6.069,0.0422,0.00752,0.402,0.595,75.009,340907
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,1991,rock,hard rock,11,0.284,0.875,-6.069,0.0422,0.00752,0.402,0.595,75.009,340907
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,1991,rock,permanent wave,4,0.36,0.684,-6.457,0.0308,0.323,0.34,0.2,77.15,342653
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,1991,rock,permanent wave,6,0.496,0.739,-7.193,0.0415,0.0211,0.106,0.378,132.41,336000
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,1991,rock,hard rock,1,0.533,0.36,-12.633,0.0282,0.0805,0.0631,0.299,131.229,393640
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,1991,rock,classic rock,4,0.5,0.824,-5.846,0.0388,1.6e-4,0.0916,0.539,120.125,218920
10L4K7607BSC5aq8lc2leC,Black Or White,Michael Jackson,1991,r&b,new jack swing,9,0.518,0.9,-3.748,0.0933,0.172,0.0713,0.872,115.029,254933
5zlwdlqDZ1cIr53ufIGBGh,Jam,Michael Jackson,1991,r&b,new jack swing,2,0.884,0.96,-4.613,0.0721,0.0487,0.271,0.617,116.273,338173
52yW8YAEwKcUZZVcflq3Fw,Remember The Time,Michael Jackson,1991,r&b,new jack swing,5,0.831,0.921,-2.383,0.0581,0.153,0.305,0.794,108.002,239227
5qSi2enCOy9spCBQVqsHG0,Heal The World,Michael Jackson,1991,r&b,new jack swing,9,0.534,0.485,-8.045,0.0467,0.537,0.104,0.102,80.923,384307
71VdU3mOdQCVwjZX4Pc6C9,Love Saw It (Duet with Karyn White),Babyface,1991,r&b,new jack swing,6,0.673,0.586,-11.161,0.0309,0.223,0.153,0.731,93.005,374467
3k7bjprx1V7geejm7NTUiD,Love Makes Things Happen,Babyface,1991,r&b,new jack swing,11,0.69,0.57,-11.234,0.0431,0.649,0.0939,0.896,150.269,331573
3F8aTQzmKovktFcR7MCGFW,Big in Japan - Best of-Version,Alphaville,1991,rock,permanent wave,2,0.755,0.604,-9.84,0.0454,0.183,0.128,0.491,97.8,235200
4wZzdnhpV0cjSlfh3fZvhp,Is It Good To You,Teddy Riley,1991,r&b,new jack swing,1,0.774,0.81,-7.775,0.0649,0.0677,0.0269,0.526,107.709,257400
3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,Pearl Jam,1992,rock,permanent wave,4,0.504,0.354,-11.3,0.0339,0.29,0.157,0.292,140.87,303587
6fl9npjIxV6oEFrWqJ6tnp,Anarchy In The UK,Sex Pistols,1992,rock,hard rock,0,0.362,0.933,-9.68,0.0885,0.244,0.422,0.198,134.201,212093
4ScNzmyZZId9kGK9iXuqjn,Live and Learn,Joe Public,1992,r&b,new jack swing,11,0.745,0.891,-9.464,0.0746,0.0867,0.124,0.654,106.641,262333
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,1992,r&b,new jack swing,4,0.697,0.608,-10.976,0.0463,0.0295,0.276,0.725,133.879,274533
1zyqa3Hv2KpCGz8L9AirJi,Games,Chuckii Booker,1992,r&b,new jack swing,10,0.642,0.422,-13.782,0.046,0.0393,0.107,0.642,185.834,325600
2hMUJcAMtDEOj165WyTjXT,Spinnin,Chuckii Booker,1992,r&b,new jack swing,11,0.764,0.651,-9.667,0.0411,0.00841,0.0407,0.599,104.38,243693
0s1PewZjIU8DJqxktjeZaX,"I Had a Dream, Joe ",Nick Cave & The Bad Seeds,1992,rock,permanent wave,7,0.354,0.873,-6.016,0.0588,0.00107,0.207,0.35,129.139,222613
22sTMbJk27SLWMtsdYLt4u,Real Love,Mary J. Blige,1992,r&b,new jack swing,0,0.76,0.793,-5.528,0.0791,0.106,0.0517,0.833,95.056,269973
63flJygRbWG473VvWiODYC,Good Enough,Bobby Brown,1992,r&b,new jack swing,2,0.578,0.744,-9.207,0.054,0.00783,0.0464,0.531,180.323,302093
6g9wUkxTf1MkfURIFHNTSK,Every Little Thing U Do,Christopher Williams,1992,r&b,new jack swing,8,0.666,0.639,-8.014,0.05,0.0606,0.0645,0.427,98.196,285867
6vHJpgX1QTYa9SVXankGVR,Comforter,Shai,1992,r&b,new jack swing,7,0.725,0.384,-12.64,0.0317,0.00569,0.158,0.497,121.9,250600
0EWT5JnKOf6saRn4ASff3j,Reminisce,Mary J. Blige,1992,r&b,new jack swing,9,0.646,0.699,-8.122,0.0669,0.0397,0.154,0.53,91.44,323133
3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,1992,r&b,new jack swing,0,0.769,0.781,-5.472,0.0797,0.119,0.0506,0.826,95.02,269973
3IuJXTVipz0DGz70MaCfgW,You Remind Me,Mary J. Blige,1992,r&b,new jack swing,11,0.656,0.768,-4.949,0.0593,0.259,0.0944,0.507,95.067,258093
3X3XuCPTC95ARm9SguWsIa,Sweet Thing,Mary J. Blige,1992,r&b,new jack swing,9,0.69,0.651,-7.86,0.101,0.343,0.178,0.691,79.305,225333
7gEGhEb1VcCeC6lJWnjI9Z,Love No Limit,Mary J. Blige,1992,r&b,new jack swing,11,0.558,0.695,-7.853,0.04,0.165,0.216,0.621,169.564,299627
7gEGhEb1VcCeC6lJWnjI9Z,Love No Limit,Mary J. Blige,1992,r&b,neo soul,11,0.558,0.695,-7.853,0.04,0.165,0.216,0.621,169.564,299627
1zTuB57LYZa7xu7KUH8kF0,Baby-Baby-Baby,TLC,1992,r&b,new jack swing,11,0.679,0.597,-8.601,0.0439,0.0913,0.0487,0.9,184.174,315040
63PIgPkDf3rswlU4ZWCYAM,What About Your Friends,TLC,1992,r&b,new jack swing,10,0.744,0.851,-10.108,0.049,0.0267,0.0989,0.626,105.882,293600
4htbAEZWr53J08x3dUv00W,Giving Him Something He Can Feel,En Vogue,1992,r&b,new jack swing,9,0.496,0.298,-10.175,0.0405,0.306,0.0875,0.705,203.824,235707
3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),En Vogue,1992,r&b,new jack swing,8,0.767,0.839,-5.519,0.0613,0.0318,0.111,0.461,98.055,281613
7bQLDZ0sADheki5ic1n7Op,Tennessee,Arrested Development,1992,r&b,new jack swing,1,0.816,0.653,-10.26,0.192,0.0263,0.318,0.655,99.879,272707
612VcBshQcy4mpB2utGc3H,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,1992,rock,permanent wave,9,0.695,0.336,-12.999,0.0313,0.8,0.701,0.422,79.109,280000
0mDk3F7fxwDgDCDE16ueO7,She's Playing Hard To Get,Hi-Five,1992,r&b,new jack swing,1,0.518,0.807,-6.68,0.057,0.00768,0.271,0.781,199.979,275160
71EHOyEOhNx1SzTebRRyng,Weak,SWV,1992,r&b,new jack swing,2,0.693,0.533,-10.954,0.0402,0.107,0.0695,0.568,127.661,291907
5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,SWV,1992,r&b,new jack swing,7,0.85,0.513,-10.663,0.0513,0.0624,0.0689,0.623,99.01,278333
7tUEDtHchueeUJTfEFEhii,Right Here - Human Nature Radio Mix,SWV,1992,r&b,new jack swing,9,0.615,0.72,-5.16,0.0658,0.068,0.0889,0.696,94.002,226947
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,1992,rock,permanent wave,5,0.309,0.596,-5.599,0.0293,0.101,0.21,0.161,164.587,394400
7tsRp7QKUBp6hc9bth0h7x,Don't Walk Away,Jade,1992,r&b,new jack swing,10,0.831,0.915,-7.501,0.128,0.147,0.196,0.881,102.979,216373
2BDRHFw5170t2kRHD3uEMU,I Wanna Love You,Jade,1992,r&b,new jack swing,0,0.731,0.707,-9.79,0.0769,0.0596,0.264,0.838,200.306,271400
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,1992,rap,southern hip hop,7,0.798,0.744,-5.328,0.136,0.33,0.292,0.794,82.356,260000
31er9IGsfFbwqy1pH4aiTP,I Have Nothing,Whitney Houston,1992,r&b,neo soul,0,0.54,0.401,-10.499,0.0364,0.576,0.164,0.24,152.974,289160
4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,1992,rap,southern hip hop,4,0.759,0.756,-8.145,0.266,0.0903,0.265,0.613,87.059,303493
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,1993,rap,southern hip hop,7,0.549,0.853,-4.293,0.188,0.0285,0.618,0.346,94.695,211493
2wzMOVWqLMBNx7wVvJ7tt0,Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz),Snoop Dogg,1993,rap,gangster rap,9,0.47,0.83,-5.35,0.115,0.00474,0.339,0.587,90.967,218187
33ZGVbrIaz1TcGyovIjofZ,Bump n' Grind,R. Kelly,1993,r&b,new jack swing,4,0.466,0.456,-8.99,0.0424,0.129,0.352,0.644,130.113,255027
39WoLsd8lNAdmYLr7z5o5G,Ain't It Fun,Guns N' Roses,1993,rock,album rock,10,0.315,0.946,-4.151,0.0646,1.47e-4,0.334,0.402,119.207,305800
3RTBg6BKtmN7TamQiLEebB,Alien Nation,Scorpions,1993,rock,hard rock,8,0.458,0.957,-3.82,0.0569,7.9e-5,0.363,0.325,97.919,344040
5hIljtQ1fRvDRc1aHdhwWK,Lately,Jodeci,1993,r&b,new jack swing,1,0.377,0.315,-12.641,0.0616,0.631,0.946,0.27,125.998,373627
348jKLMN7BOooOajwrDLhO,Don't Be Afraid,Aaron Hall,1993,r&b,new jack swing,1,0.784,0.561,-6.876,0.112,0.0295,0.0844,0.606,197.141,323867
1TWhpLaqdToKoHHpFnCxsd,I Miss You,Aaron Hall,1993,r&b,new jack swing,6,0.713,0.754,-5.277,0.0271,0.0298,0.136,0.564,120.079,381733
1mC7u32zemMLC1mVOU02Pm,U Send Me Swingin',Mint Condition,1993,r&b,new jack swing,6,0.608,0.569,-5.835,0.0283,0.123,0.151,0.346,72.076,314538
0AhZNtpPVaC4TApU3H76nL,Him Or Me - Edit Version,Today,1993,r&b,new jack swing,1,0.817,0.685,-9.094,0.0705,0.0101,0.0598,0.728,105.574,261800
6wqqfVsedLcg6JEQFvMovB,Iesha,Another Bad Creation,1993,r&b,new jack swing,8,0.749,0.755,-8.13,0.149,0.0129,0.0303,0.646,111.814,260400
1mC7u32zemMLC1mVOU02Pm,U Send Me Swingin',Mint Condition,1993,r&b,neo soul,6,0.608,0.569,-5.835,0.0283,0.123,0.151,0.346,72.076,314538
0ivarc4umuzp5I3J7lPDJc,Attitude,Guns N' Roses,1993,rock,album rock,1,0.34,0.984,-2.533,0.0938,2.49e-4,0.331,0.613,187.766,87000
2dsamqceYOKqLNx2Ch6Zhz,Black Leather,Guns N' Roses,1993,rock,album rock,8,0.466,0.991,-3.272,0.142,0.00551,0.354,0.205,137.595,248493
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,1993,rock,permanent wave,1,0.472,0.652,-10.171,0.0305,0.0131,0.14,0.401,140.124,340200
4JGKZS7h4Qa16gOU3oNETV,Dreams,The Cranberries,1993,rock,album rock,4,0.551,0.643,-13.091,0.0353,0.00313,0.421,0.514,128.661,271560
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,1993,rock,classic rock,11,0.619,0.67,-10.319,0.0353,0.00165,0.331,0.777,129.267,211933
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,1993,rock,permanent wave,11,0.619,0.67,-10.319,0.0353,0.00165,0.331,0.777,129.267,211933
6CKoWCWAqEVWVjpeoJXyNH,Shape Of My Heart,Sting,1993,rock,permanent wave,6,0.537,0.373,-10.081,0.0331,0.691,0.083,0.244,83.936,279227
3HfB5hBU0dmBt8T0iCmH42,Creep,Radiohead,1993,rock,classic rock,7,0.532,0.344,-13.057,0.035,0.00563,0.115,0.126,91.834,235667
29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,1993,r&b,new jack swing,5,0.703,0.7,-6.789,0.0693,0.302,0.0718,0.582,97.675,265107
0BTGqPIW9acmhhUmENkq5r,If You Love Me,Brownstone,1993,r&b,new jack swing,7,0.687,0.583,-10.224,0.064,0.224,0.106,0.21,95.137,303903
0l2o1LkTeVh7uQfePoXs7c,Cock the Hammer,Cypress Hill,1993,rap,southern hip hop,10,0.874,0.391,-15.11,0.112,0.229,0.338,0.502,98.88,262333
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow,1993,rock,permanent wave,9,0.82,0.528,-11.179,0.0321,0.111,0.257,0.931,120.091,272107
0arymh4a4YsUaps34DfA7L,When Can I See You,Babyface,1993,r&b,new jack swing,1,0.813,0.432,-13.324,0.0602,0.251,0.115,0.573,84.612,229307
1PUCeAtLlyLCSeoBkfb9my,Action - Revised Version,Def Leppard,1993,rock,album rock,2,0.379,0.789,-7.368,0.0382,3.08e-4,0.321,0.53,173.143,220461
2CG9mGkKC6IQE5lEjDioEi,Just Kickin' It,Xscape,1993,r&b,new jack swing,1,0.692,0.353,-12.872,0.0613,0.0571,0.579,0.73,80.902,204057
2R4gp8sppwatyDq48Xsu9q,Outside Your Door,Meshell Ndegeocello,1993,r&b,neo soul,11,0.767,0.328,-14.023,0.0375,0.0897,0.0644,0.507,137.16,308187
4JwjzS9WFkWlpzGCwh82fn,Atlantic City,The Band,1993,rock,classic rock,9,0.648,0.525,-9.213,0.0241,0.466,0.165,0.724,98.131,314840
4iXZFxEUzTTLMLE5jCyKEb,Your Body's Callin',R. Kelly,1993,r&b,new jack swing,9,0.658,0.55,-6.705,0.0302,0.457,0.114,0.727,168.289,277493
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It - Remastered,Ice Cube,1993,rap,southern hip hop,10,0.747,0.52,-10.523,0.0357,0.0977,0.142,0.601,92.869,232773
6oWm4sBOIq2yjkNaJ92YGF,Cry For You,Jodeci,1993,r&b,new jack swing,5,0.652,0.495,-12.305,0.0332,0.298,0.288,0.6,115.778,301600
64yBYBrJLWlGqDlGGHCfAL,Feenin',Jodeci,1993,r&b,new jack swing,5,0.675,0.612,-10.853,0.0651,0.168,0.943,0.593,121.702,310707
3pJfnBjO3kjudEchcPEDxS,Afuera,Caifanes,1994,rock,album rock,6,0.487,0.553,-11.197,0.0425,0.209,0.0992,0.699,126.043,288600
6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy,1994,r&b,new jack swing,11,0.703,0.469,-6.515,0.0415,0.177,0.726,0.661,86.038,291667
02KG9DpLT3bV4fzUM1bORW,AquÃ­ No Es AsÃ­,Caifanes,1994,rock,album rock,5,0.616,0.766,-11.095,0.0321,0.0268,0.329,0.883,105.764,294267
70Bcx7FG6i9ad90se4kSS9,AviÃ©ntame,Caifanes,1994,rock,album rock,0,0.545,0.916,-9.175,0.0442,0.00308,0.0494,0.653,130.16,273440
6gpsPg8kaMbc8rcuHw7t1i,Ayer Me Dijo un Ave,Caifanes,1994,rock,album rock,1,0.666,0.187,-18.557,0.0368,0.67,0.0873,0.179,123.876,210893
4xqw8JSmfNdHLCuT23pHiv,Last Goodbye,Jeff Buckley,1994,rock,permanent wave,2,0.492,0.845,-5.686,0.0442,0.0297,0.209,0.495,86.988,275493
113VT0dXCsqDAAfe8JQ2xm,Grace,Jeff Buckley,1994,rock,permanent wave,2,0.546,0.865,-5.704,0.0455,0.113,0.246,0.239,128.014,322147
4au81WOeFQWUQvHh7WCGz2,Groove Thang,ZhanÃ©,1994,r&b,new jack swing,9,0.911,0.49,-7.208,0.0394,0.029,0.0751,0.842,102.046,235000
6eB35pgMXdfhz5Z0WjwF1O,Hey Mr. D.J.,ZhanÃ©,1994,r&b,new jack swing,2,0.865,0.557,-8.018,0.0612,0.0221,0.0973,0.859,101.293,252400
7f5dRZ6W2Si4SoPLQxNHbm,Sending My Love,ZhanÃ©,1994,r&b,new jack swing,7,0.712,0.516,-9.615,0.0586,0.0314,0.0596,0.221,95.023,220960
2rkVoKVEMuct8SmEIGKzBw,Before I Let You Go,Blackstreet,1994,r&b,new jack swing,1,0.67,0.468,-6.725,0.0328,0.325,0.0516,0.486,140.069,299800
3c2noI6hwdH2YoETIriUbX,Baby Be Mine,Blackstreet,1994,r&b,new jack swing,2,0.897,0.601,-5.608,0.187,0.0264,0.322,0.425,105.562,182040
4cI1wLKUxSgWOdKe3ui06D,Baby Be Mine,Blackstreet,1994,r&b,new jack swing,2,0.897,0.601,-5.608,0.187,0.0264,0.322,0.425,105.562,182040
